Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5QieHu5OR3DRrvgpuBuxgQ,"Make an Entrance","Make an Entrance","All Fires",2021-06-22,187000,45,false,61zi52kwvzh9tru5iowg1ufof,2025-06-03T01:03:38Z,"","All Fires",0.379,0.987,9,-3.59,0,0.0838,0.0000153,0.00109,0.525,0.567,160.082,4
spotify:track:5oJrV0mGkw9dilk96X3W0c,"Adrenaline","Amaryllis","Shinedown",2012-03-23,206226,50,false,61zi52kwvzh9tru5iowg1ufof,2025-06-03T01:25:55Z,"post-grunge,alternative metal,rock","Atlantic Records",0.467,0.986,9,-2.69,1,0.0634,0.0000517,0.0000921,0.291,0.4,159.935,4
spotify:track:1ooBC73alU4DfnR5DnpIOH,"Dead Living","Lights Out","Sugarcult",2006-09-12,218560,42,false,61zi52kwvzh9tru5iowg1ufof,2025-06-03T01:28:41Z,"pop punk,punk,emo","V2/Sheridan Square",0.395,0.911,1,-3.722,1,0.0536,0.0000416,0,0.182,0.475,160.273,4
spotify:track:5p1GcYZ7K3Bhxew5fSO5jL,"It Goes Off","Take Me to Town","Skybombers",2008-06-07,197040,29,false,61zi52kwvzh9tru5iowg1ufof,2025-06-03T01:28:56Z,"","Albert Music",0.368,0.988,7,-2.488,1,0.104,0.000156,0.000101,0.186,0.376,156.69,4
spotify:track:6ReT8BEEr3ytDn0LFEifuk,"Sleep","In the Wake of Determination","Story Of The Year",2005-10-10,252826,32,false,61zi52kwvzh9tru5iowg1ufof,2025-06-03T01:20:20Z,"emo,post-hardcore,pop punk,screamo","Maverick",0.574,0.86,8,-4.627,0,0.0489,0.0459,0.00353,0.108,0.333,101.913,4
spotify:track:271F4ytYcBCH9gx64gFSAw,"Shadows of Our Past - GT7 MI!X","GRAN TURISMO 7 ORIGINAL SOUNDTRACK BEST LAP (vol.1)","daiki kasho",2023-12-22,290948,33,false,61zi52kwvzh9tru5iowg1ufof,2025-06-03T01:23:56Z,"","Sony Interactive Entertainment Inc.",0.469,0.973,4,-3.791,0,0.167,0.000262,0.0000122,0.0906,0.514,180.004,4
spotify:track:0lxnk5Fpvhr47m3MFsgFzQ,"Survive","Tri-Polar (International Version)","SICK PUPPIES",2009,192653,25,true,61zi52kwvzh9tru5iowg1ufof,2025-06-03T01:20:42Z,"","Virgin Records",0.381,0.929,6,-4.799,0,0.0999,0.000619,0.0000136,0.0555,0.589,175.041,4
spotify:track:2FxfCsAdtZDqoqjWqiib5X,"Nightmare","Cinematics (Deluxe)","Set It Off",2012-09-18,203213,51,false,61zi52kwvzh9tru5iowg1ufof,2025-06-03T01:21:52Z,"","Equal Vision Records",0.443,0.95,8,-3.209,0,0.183,0.00242,0,0.318,0.7,170.06,4
spotify:track:0vB6yyrL8hdxFd8kFAQ7gS,"SURV1V3 - GT7 M!X","GRAN TURISMO 7 ORIGINAL SOUNDTRACK BEST LAP (vol.1)","daiki kasho",2023-12-22,245210,37,false,61zi52kwvzh9tru5iowg1ufof,2025-06-03T01:23:43Z,"","Sony Interactive Entertainment Inc.",0.394,0.972,6,-4.13,0,0.0773,0.0000449,0.0000605,0.0711,0.433,173.924,4
spotify:track:1HX8JxG4rQigTJrfW8Gv1E,"5OUL ON D!SPLAY Spec2","GRAN TURISMO 7 ORIGINAL SOUNDTRACK BEST LAP (vol.1)","daiki kasho",2023-12-22,281914,37,false,61zi52kwvzh9tru5iowg1ufof,2025-06-06T20:28:08Z,"","Sony Interactive Entertainment Inc.",0.442,0.979,5,-4.73,0,0.0673,0.00148,0.000203,0.111,0.46,167.981,4
spotify:track:2OtlRiXhJqNGPxBIQIvVYm,"Robots","Beyond Empty","We Are The Empty",2019-11-15,218244,19,false,61zi52kwvzh9tru5iowg1ufof,2025-06-03T01:23:04Z,"","We Are The Empty",0.262,0.798,2,-5.287,1,0.0859,0.000142,0.00221,0.0546,0.244,170.062,4
spotify:track:5ZLwbxq5jydIxksfX6ezAn,"Just Tonight","Futures (Deluxe Edition)","Jimmy Eat World",2004,206373,51,false,61zi52kwvzh9tru5iowg1ufof,2025-06-03T01:24:27Z,"emo,pop punk","Interscope",0.393,0.939,8,-3.457,0,0.0963,0.000134,0.000114,0.134,0.694,172.977,4
spotify:track:48HBpKlUQtHx4R4SNBLl9b,"March of the Dead","In the Wake of Determination","Story Of The Year",2005-10-10,229178,23,false,61zi52kwvzh9tru5iowg1ufof,2025-06-03T01:24:53Z,"emo,post-hardcore,pop punk,screamo","Maverick",0.287,0.967,1,-3.032,0,0.105,0.000789,0.00000106,0.358,0.521,192.303,4
spotify:track:0eLzcxU0loGgruFUgbRp0r,"Waiting","Cutting Our Teeth","We Are The Ocean",2009,251226,14,false,61zi52kwvzh9tru5iowg1ufof,2025-06-03T01:25:19Z,"post-hardcore","Hassle Records",0.339,0.949,6,-2.395,0,0.0616,0.0000313,0.0000321,0.376,0.382,157.996,4
spotify:track:57sk9X1fPLXRfkw74XNrmK,"We Are","Ambitions","ONE OK ROCK",2017-01-13,255400,61,false,61zi52kwvzh9tru5iowg1ufof,2025-06-03T01:26:18Z,"j-rock,j-pop","Fueled By Ramen",0.41,0.834,5,-5.375,1,0.054,0.0651,0,0.115,0.333,147.982,4
spotify:track:1XT0cpl9g0GuRQJao2nqXd,"Kanzen kankaku Dreamer","Niche Syndrome","ONE OK ROCK",2010-06-09,252200,27,false,61zi52kwvzh9tru5iowg1ufof,2025-06-03T01:26:28Z,"j-rock,j-pop","Aer-born",0.558,0.914,6,-3.395,0,0.0996,0.000191,0,0.132,0.711,94.975,4
spotify:track:2DK7d4rQkTpZ7P81M0Sjou,"Hell Yeah","Rock Motivation","Rev Theory",2018-03-16,246836,26,false,61zi52kwvzh9tru5iowg1ufof,2025-06-03T01:28:04Z,"","UMG Recordings, Inc.",0.358,0.963,3,-6.451,0,0.0794,0.00011,0.00000422,0.0276,0.428,167.997,4
