Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5blXK1R7GYL7gY2PVGxC90,"The Fountain (feat. Steven Wilson)","Immersion","Pendulum;Steven Wilson",2010-05-21,300800,45,false,61zi52kwvzh9tru5iowg1ufof,2025-07-29T19:44:36Z,"drum and bass,dubstep,progressive rock,progressive metal,art rock","WM UK",0.371,0.957,6,-2.701,1,0.0392,0.00264,0.081,0.515,0.222,173.989,4
spotify:track:32b20hal2bqBrsQjpcXPJk,"Hydrogenuine","Advanced Basics","USS (Ubiquitous Synergy Seeker)",2015-10-30,235013,32,false,61zi52kwvzh9tru5iowg1ufof,2025-07-29T19:47:14Z,"","Coalition Music (Records)",0.427,0.879,6,-5.141,0,0.0513,0.000625,0.0000415,0.09,0.393,84.962,4
spotify:track:7IuaN42QOeJD46ITYmdvTn,"Start Me Up - nuphory Remix","P U M P Me Up","MAR VISTA;Kellin Quinn;nuphory",2024-10-23,183048,36,false,61zi52kwvzh9tru5iowg1ufof,2025-07-29T20:29:17Z,"hard house,uk garage,pop punk,rally house,breakcore,jungle","SM Entertainment",0.653,0.998,2,-1.971,0,0.104,0.0311,0.000582,0.541,0.596,129.938,4
spotify:track:71RUnMMD5MX4ew96dMDCl4,"The Deep","Childish","Lane 8;Art School Girlfriend",2024-09-27,331935,55,false,61zi52kwvzh9tru5iowg1ufof,2025-07-29T20:57:26Z,"melodic house,progressive house,deep house","This Never Happened",0.572,0.612,6,-9.822,0,0.0286,0.547,0.797,0.112,0.3,124.016,4
spotify:track:6Nm8h73ycDG2saCnZV8poF,"Dragula","Hellbilly Deluxe","Rob Zombie",1998-01-01,222826,80,false,61zi52kwvzh9tru5iowg1ufof,2025-07-30T23:04:59Z,"industrial metal,industrial rock,alternative metal,metal,nu metal","Geffen",0.59,0.963,0,-6.489,0,0.0676,0.0000875,0.000105,0.0781,0.586,125.033,4
spotify:track:2ziD4ISM22kkKI2cGT1U51,"Champion Sound - Radio Mix","Champion Sound","Crystal Fighters",2011-10-24,205786,36,false,61zi52kwvzh9tru5iowg1ufof,2025-08-01T23:30:28Z,"","Different Recordings",0.564,0.792,9,-5.149,0,0.0901,0.00286,0.0000141,0.297,0.51,121.821,4
spotify:track:7jYlV8ZTfXHdUOhaEZnPIM,"D.A.N.C.E. - MSTRKRFT Remix","D.A.N.C.E. (Remixes Extended)","Justice;MSTRKRFT",2007-10-29,280106,37,false,61zi52kwvzh9tru5iowg1ufof,2025-08-04T00:46:19Z,"french house,new rave,electroclash,electro house","Ed Banger Records",0.721,0.801,11,-2.685,0,0.103,0.0000761,0.0355,0.0595,0.88,125.951,4
spotify:track:5whbAX7oZ7MDlgBplPDkJb,"Lonely Girl","The Other Side","Tonight Alive",2013-09-09,191139,44,false,61zi52kwvzh9tru5iowg1ufof,2025-08-04T02:18:06Z,"pop punk","Sony Music Entertainment",0.412,0.913,7,-3.428,0,0.0473,0.0000681,0,0.0959,0.696,169.962,4
spotify:track:3kdH40aXzzjZmH94VzXPZA,"Daybreak feat. Tasha Baxter - Original Mix","Brookes Brothers","Brookes Brothers;Tasha Baxter",2011-06-06,254540,16,false,61zi52kwvzh9tru5iowg1ufof,2025-08-04T02:39:45Z,"drum and bass,liquid funk,jungle,dubstep","Breakbeat Kaos",0.428,0.822,2,-5.549,1,0.0371,0.00127,0.464,0.0933,0.239,174.047,4
spotify:track:3SuxtjdFxY3RIaWyPgtkfk,"Phoenix","Phoenix","Netrum;Halvorsen",2021-08-20,238184,41,false,61zi52kwvzh9tru5iowg1ufof,2025-08-06T02:42:31Z,"","NCS",0.519,0.88,10,-5.241,0,0.0629,0.000259,0.00101,0.318,0.704,164.982,4
