Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:050TMrxpzlXGYRDAjnrSp6,"Sleepwalking","Hope For Sale","Chiiild",2021-07-23,165720,44,false,61zi52kwvzh9tru5iowg1ufof,2025-10-25T01:39:06Z,"indie r&b,alternative r&b","Avant Garden PS",0.723,0.715,11,-5.388,0,0.0271,0.0279,0.823,0.24,0.748,120.006,4
spotify:track:0EfsDEYaSjGYd66Pr881nq,"Cry Baby","Wiped Out!","The Neighbourhood",2015-10-30,235160,75,false,61zi52kwvzh9tru5iowg1ufof,2025-10-25T01:41:31Z,"","Columbia",0.581,0.656,4,-4.891,0,0.0294,0.00269,0.00000278,0.101,0.338,108.033,4
spotify:track:15IF4wSCMrAo2Rq0eytARR,"can't slow down","DIVE","almost monday",2024-09-25,175720,71,false,61zi52kwvzh9tru5iowg1ufof,2025-10-25T01:41:39Z,"","Hollywood Records",0.702,0.763,5,-4.075,0,0.0311,0.012,0.0000466,0.254,0.976,126.985,4
spotify:track:51VUNKCTKQSqs76NoVbdPI,"Don't Let Me Drown","F1 The Album","Burna Boy",2025-06-27,185590,55,false,61zi52kwvzh9tru5iowg1ufof,2025-10-25T01:41:47Z,"afrobeats,afrobeat,afropop,afroswing,dancehall,afropiano","Atlantic Records",0.755,0.638,1,-6.817,0,0.034,0.01,0.000516,0.189,0.177,112.971,4
spotify:track:593knnQN4REEshx8th9zgK,"Strangers","The After Taste","Kenya Grace",2024-03-21,172964,70,false,61zi52kwvzh9tru5iowg1ufof,2025-10-25T01:44:32Z,"","Major Recordings/Warner Records",0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,4
spotify:track:3K8xkM4XtDBUQ84UOxwHMn,"Forever","Forever","Joe Turner",2022-04-13,216285,15,false,61zi52kwvzh9tru5iowg1ufof,2025-10-25T01:57:04Z,"","LG105",0.564,0.888,4,-5.837,0,0.0394,0.0125,0.574,0.428,0.0923,120.99,4
spotify:track:1HFoyU7YPyw4IqXIkNvNgF,"Sundancer","Sundancer EP","Douran",2021-11-02,325568,38,false,61zi52kwvzh9tru5iowg1ufof,2026-01-10T01:35:11Z,"melodic house","Anjunadeep",0.341,0.686,9,-9.908,0,0.0444,0.0904,0.968,0.106,0.0495,114.014,4
