Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5sl3IBWUqEmoN8LcJPGo4J,"It Starts","It Starts","Alex Metric",2009-11-30,195918,42,false,61zi52kwvzh9tru5iowg1ufof,2025-09-21T15:59:48Z,"","Marine Parade",0.484,0.779,10,-4.454,1,0.0749,0.0013,0.00507,0.0352,0.772,157.978,4
spotify:track:7fBKbK8897K5V5zgr7ymIz,"Rebels","The Gloomy Tapes, Vol. 2","Call Me Karizma",2019-07-26,135899,51,false,61zi52kwvzh9tru5iowg1ufof,2025-09-29T01:33:05Z,"","Arista Records",0.927,0.454,10,-11.767,0,0.191,0.539,0.182,0.115,0.32,114.016,4
spotify:track:4mL55yuSeFzQmyRO7K2X7G,"Crashed","Daughtry","Daughtry",2006-11-20,210213,43,false,61zi52kwvzh9tru5iowg1ufof,2025-10-04T00:08:43Z,"post-grunge","RCA Records Label",0.452,0.935,11,-3.294,1,0.0549,0.00404,0,0.246,0.58,148.004,4
spotify:track:1UKp5X9cPp9vMnTb39nnvg,"It's Not Over","Daughtry","Daughtry",2006-10-01,215026,62,false,61zi52kwvzh9tru5iowg1ufof,2025-10-04T00:12:27Z,"post-grunge","RCA Records Label",0.426,0.92,10,-3.243,0,0.0598,0.0559,0,0.245,0.296,145.946,4
spotify:track:1aJmFVHWA4Z7fXDFXnAZhB,"Shimmer","Shimmer","Notaker",2017-02-06,286212,40,false,61zi52kwvzh9tru5iowg1ufof,2025-10-06T19:01:34Z,"","Monstercat",0.504,0.62,6,-8.945,1,0.0299,0.0109,0.779,0.0939,0.0397,102.021,4
spotify:track:1rcITjCCQ72bGvhJotExSv,"Allies","Odd Soul","Mutemath",2011-09-27,194693,30,false,61zi52kwvzh9tru5iowg1ufof,2025-11-15T18:09:13Z,"alternative rock","Teleprompt/Warner Records",0.571,0.984,0,-2.651,1,0.0668,0.000658,0.000732,0.294,0.73,95.023,4
spotify:track:0OJJ3PNY26xytUW8WzjGgZ,"Holy","White Noise","PVRIS",2014-11-04,295653,46,false,61zi52kwvzh9tru5iowg1ufof,2025-11-17T17:42:47Z,"","Rise Records",0.685,0.538,8,-8.585,0,0.0317,0.189,0.000771,0.0724,0.697,124.014,4
spotify:track:0HZlND4giwzgolBpaNIRGV,"Aquarius/Let The Sunshine In (The Flesh Failures) - From the Musical ""Hair""","The Age Of Aquarius","The 5th Dimension",1969,289293,59,false,61zi52kwvzh9tru5iowg1ufof,2025-11-30T00:09:53Z,"","Arista/Legacy",0.293,0.74,7,-6.098,1,0.0399,0.445,0.00152,0.0998,0.514,118.225,4
spotify:track:2SufAz8tnLFegXflJCNT9K,"The Night (I Wanna Know)","The Night (I Wanna Know)","Quentyn",2025-11-07,155883,53,false,61zi52kwvzh9tru5iowg1ufof,2025-12-02T20:32:05Z,"synthpop,indie dance,indie electronic,french indie pop,progressive house,electropop","Enroute Records",0.445,0.695,1,-6.492,0,0.029,0.0111,0.0374,0.22,0.396,143.913,4
spotify:track:1q2LCuh76IM9pLWfYfGGZP,"Pledge","Pledge","Devvy Dub",2025-03-13,147456,58,false,61zi52kwvzh9tru5iowg1ufof,2025-12-15T12:24:18Z,"","Hallwood",0.708,0.827,1,-4.414,1,0.0412,0.0305,0.00000185,0.296,0.791,144.901,4
spotify:track:22qdX8uzxyC51q7ZUDDWjW,"Champion","Champion","Clement Marfo & the Frontline",2012-07-20,176911,37,false,61zi52kwvzh9tru5iowg1ufof,2025-12-16T21:12:26Z,"","Marfo Media",0.482,0.933,7,-3.9,1,0.179,0.00915,0.0000178,0.0827,0.527,94.093,4
spotify:track:6KL88T4Ma4ABXqzgUoEwkd,"Run","Human (Deluxe)","OneRepublic",2021-08-27,168259,74,false,61zi52kwvzh9tru5iowg1ufof,2025-12-29T01:21:47Z,"soft pop","Mosley Music/Interscope Records",0.682,0.72,11,-8.176,0,0.0382,0.321,0,0.205,0.649,116.988,4
